transcript_id TPM FPKM fold.change log2.FC
TRINITY_DN11296_c0_g1_i13 0.01 0.01 0.00480643993393406 -7.70081558012742
TRINITY_DN11351_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN113884_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN113936_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN113941_c0_g2_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN113950_c0_g1_i2 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN11397_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN114111_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN1141_c0_g1_i15 0.02 0.01 0.00961287986786811 -6.70081558012742
TRINITY_DN1142_c0_g1_i9 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN11445_c0_g1_i4 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN114957_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN11502_c1_g1_i2 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN11523_c1_g1_i3 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN115264_c0_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN11560_c0_g1_i4 0.01 0 0.00480643993393406 -7.70081558012742
TRINITY_DN115_c0_g1_i1 0.02 0.01 0.00961287986786811 -6.70081558012742
TRINITY_DN116042_c1_g2_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN11633_c0_g1_i13 0.01 0.01 0.00480643993393406 -7.70081558012742
TRINITY_DN11635_c0_g1_i1 0.02 0.02 0.00961287986786811 -6.70081558012742
TRINITY_DN11639_c0_g1_i9 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN11640_c0_g1_i7 0.02 0.02 0.00961287986786811 -6.70081558012742
TRINITY_DN116446_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN116446_c0_g1_i3 0.02 0.01 0.00961287986786811 -6.70081558012742
TRINITY_DN11680_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN11680_c0_g1_i3 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN116989_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN117233_c0_g2_i2 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN11724_c0_g1_i4 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN117394_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN11781_c0_g1_i1 0.01 0.01 0.00480643993393406 -7.70081558012742
TRINITY_DN117859_c0_g3_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN117878_c0_g1_i3 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN11871_c0_g1_i7 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN118750_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN11882_c0_g1_i14 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN11882_c0_g1_i19 0.01 0 0.00480643993393406 -7.70081558012742
TRINITY_DN119107_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN11927_c0_g1_i2 0.01 0.01 0.00480643993393406 -7.70081558012742
TRINITY_DN119452_c3_g1_i2 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN119507_c1_g2_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN119516_c0_g2_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN119780_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN1200_c0_g1_i27 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN1200_c0_g1_i9 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN12085_c0_g1_i11 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN120927_c0_g2_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN12125_c1_g1_i12 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN12125_c1_g1_i4 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN121423_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN121665_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN122141_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN12214_c0_g4_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN122285_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN12284_c0_g2_i2 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN12308_c1_g1_i2 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN12334_c0_g1_i18 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN12334_c0_g1_i21 0.01 0.01 0.00480643993393406 -7.70081558012742
TRINITY_DN12348_c0_g1_i25 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN12348_c0_g1_i6 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN12366_c0_g5_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN12441_c2_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN124811_c0_g1_i6 0.04 0.03 0.0192257597357362 -5.70081558012742
