transcript_id TPM FPKM fold.change log2.FC
TRINITY_DN13321_c0_g2_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN13329_c0_g1_i11 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN13366_c0_g1_i10 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN133742_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN133_c1_g2_i3 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN13427_c0_g1_i17 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN13427_c0_g1_i18 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN1344_c0_g5_i1 0.02 0.01 0.0111817145683341 -6.48271476639002
TRINITY_DN1346_c0_g1_i1 0.02 0.01 0.0111817145683341 -6.48271476639002
TRINITY_DN13473_c1_g2_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN134964_c1_g1_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN13515_c0_g1_i18 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN135238_c0_g1_i2 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN13524_c1_g1_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN13539_c0_g2_i5 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN13607_c0_g2_i5 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN13625_c2_g1_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN137040_c0_g1_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN137083_c2_g1_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN1379_c0_g1_i4 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN138241_c0_g2_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN13846_c0_g1_i13 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN13846_c0_g1_i2 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN139246_c0_g1_i2 0.01 0.01 0.00559085728416705 -7.48271476639002
TRINITY_DN1403_c0_g2_i11 0.01 0.01 0.00559085728416705 -7.48271476639002
TRINITY_DN14108_c0_g2_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN14154_c0_g1_i9 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN141684_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN14172_c0_g1_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN141733_c0_g1_i2 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN141831_c0_g1_i6 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN14212_c0_g1_i5 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN14212_c1_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN14219_c0_g3_i7 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN142790_c1_g1_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN14284_c0_g1_i11 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN14334_c0_g1_i8 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN1437_c0_g1_i4 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN1437_c0_g1_i9 0.01 0.01 0.00559085728416705 -7.48271476639002
TRINITY_DN14400_c0_g1_i5 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN14451_c0_g1_i1 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN14452_c0_g1_i3 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN1447_c0_g1_i2 0.01 0.01 0.00559085728416705 -7.48271476639002
TRINITY_DN14523_c1_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN145773_c0_g1_i1 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN14606_c0_g1_i2 0.01 0 0.00559085728416705 -7.48271476639002
TRINITY_DN146168_c0_g3_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN14631_c0_g1_i3 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN146544_c0_g1_i2 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN146653_c0_g1_i5 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN14676_c0_g1_i2 0.02 0.01 0.0111817145683341 -6.48271476639002
TRINITY_DN14719_c0_g1_i7 0.03 0.02 0.0167725718525011 -5.89775226566886
