transcript_id TPM FPKM fold.change log2.FC
TRINITY_DN1321_c0_g1_i4 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN13247_c0_g1_i2 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN13247_c0_g1_i6 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN1331_c0_g1_i16 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN13328_c1_g2_i2 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN13329_c0_g1_i11 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN13329_c0_g1_i9 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN13373_c2_g1_i5 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN13407_c0_g2_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN13427_c0_g1_i12 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN134562_c0_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN13480_c0_g4_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN134870_c0_g1_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN134964_c0_g1_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN135003_c0_g2_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN135238_c0_g1_i2 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN135281_c0_g3_i2 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN1352_c0_g1_i3 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN13539_c0_g2_i9 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN13586_c0_g1_i14 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN135_c1_g1_i10 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN1363_c0_g1_i3 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN13676_c0_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN13713_c0_g2_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN137339_c0_g1_i1 0.01 0 0.00660198886013278 -7.24288358043135
TRINITY_DN13760_c0_g3_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN1379_c0_g1_i4 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN138000_c0_g2_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN138342_c0_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN138589_c0_g2_i1 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN139412_c0_g1_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN13969_c0_g1_i7 0.03 0.03 0.0198059665803983 -5.65792107971019
